State_Name,Year,Assembly_No,Party,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Bihar,2000,12,BSP,249,5,241,0.16,2.01,13
Bihar,2000,12,CPI,153,5,136,0.15,3.27,12
Bihar,2000,12,CPI(ML)(L),107,6,91,0.71,5.61,11
Bihar,2000,12,CPM,21,2,14,0.7,9.52,9
Bihar,2000,12,INC,324,23,231,1.05,7.1,10
Bihar,2000,12,IND,1482,20,1424,0.17,1.35,14
Bihar,2000,12,JD(U),87,21,25,2.36,24.14,6
Bihar,2000,12,JMM,85,12,54,2.56,14.12,7
Bihar,2000,12,KSP,7,2,5,3.38,28.57,4
Bihar,2000,12,MCO,9,1,7,0.07,11.11,8
Bihar,2000,12,RJD,293,124,65,6.11,42.32,1
Bihar,2000,12,SAP,120,34,46,3.69,28.33,5
Bihar,2000,12,UGDP,6,2,4,4.48,33.33,3
Bihar,1995,11,BJP,315,41,209,0.93,13.02,7
Bihar,1995,11,BPP,259,1,249,0.02,0.39,17
Bihar,1995,11,BSP,161,2,158,0.18,1.24,15
Bihar,1995,11,CPI,61,26,21,7.15,42.62,2
Bihar,1995,11,CPI(ML)(L),89,6,73,0.85,6.74,9
Bihar,1995,11,CPM,31,6,20,2.67,19.35,5
Bihar,1995,11,CVP,15,1,14,1.25,6.67,10
Bihar,1995,11,INC,320,29,167,0.96,9.06,8
Bihar,1995,11,IND,5573,12,5534,0.02,0.22,18
Bihar,1995,11,JD,264,167,40,12.69,63.26,1
Bihar,1995,11,JKP,29,1,28,0.38,3.45,13
Bihar,1995,11,JMM,63,10,45,1.65,15.87,6
Bihar,1995,11,JMM(M),58,3,53,0.48,5.17,12
Bihar,1995,11,JMM(S),22,6,11,3.67,27.27,4
Bihar,1995,11,JPP,33,2,30,0.57,6.06,11
Bihar,1995,11,MCOR,5,2,3,3.33,40.0,3
Bihar,1995,11,SAP,310,7,270,0.18,2.26,14
Bihar,1995,11,SP,176,2,173,0.07,1.14,16
Bihar,1990,10,BJP,237,39,136,2.07,16.46,7
Bihar,1990,10,CPI,109,23,54,2.18,21.1,4
Bihar,1990,10,CPM,31,6,19,1.29,19.35,5
Bihar,1990,10,INC,323,71,104,2.85,21.98,3
Bihar,1990,10,IND,4304,30,4228,0.06,0.7,12
Bihar,1990,10,IPF,82,7,61,0.48,8.54,8
Bihar,1990,10,JD,276,122,83,7.8,44.2,1
Bihar,1990,10,JKD,28,1,23,0.71,3.57,9
Bihar,1990,10,JMM,82,19,51,3.54,23.17,2
Bihar,1990,10,JNP(JP),158,3,152,0.03,1.9,11
Bihar,1990,10,MCOR,11,2,9,1.05,18.18,6
Bihar,1990,10,SOP(L),47,1,45,0.03,2.13,10
Bihar,1985,9,BJP,234,16,172,0.57,6.84,6
Bihar,1985,9,CPI,167,12,96,0.78,7.19,5
Bihar,1985,9,CPM,44,1,33,0.28,2.27,8
Bihar,1985,9,ICS,59,1,56,0.12,1.69,9
Bihar,1985,9,INC,323,196,16,11.97,60.68,2
Bihar,1985,9,IND,2804,29,2725,0.13,1.03,10
Bihar,1985,9,JMM,57,9,39,1.87,15.79,4
Bihar,1985,9,JNP,229,13,181,0.93,5.68,7
Bihar,1985,9,LKD,261,46,154,2.39,17.62,3
Bihar,1985,9,SUC,1,1,0,0.31,100.0,1
Bihar,1980,8,BJP,246,21,173,0.75,8.54,7
Bihar,1980,8,CPI,135,23,62,1.52,17.04,4
Bihar,1980,8,CPM,27,6,13,2.61,22.22,3
Bihar,1980,8,INC(I),311,169,30,9.23,54.34,1
Bihar,1980,8,INC(U),185,14,139,0.94,7.57,8
Bihar,1980,8,IND,1347,23,1278,0.25,1.71,10
Bihar,1980,8,JMM,31,11,13,7.04,35.48,2
Bihar,1980,8,JNP(JP),240,13,191,0.64,5.42,9
Bihar,1980,8,JNP(SC),254,42,131,1.77,16.54,5
Bihar,1980,8,JNP(SR),153,1,146,0.02,0.65,11
Bihar,1980,8,SUC,7,1,5,2.54,14.29,6
Bihar,1977,7,CPI,73,21,13,4.34,28.77,2
Bihar,1977,7,CPM,16,4,10,5.53,25.0,3
Bihar,1977,7,INC,286,57,80,2.81,19.93,4
Bihar,1977,7,IND,2206,24,2105,0.16,1.09,8
Bihar,1977,7,JKD,31,2,27,0.5,6.45,5
Bihar,1977,7,JKP,21,1,14,0.4,4.76,6
Bihar,1977,7,JNP,311,214,10,17.56,68.81,1
Bihar,1977,7,SSD,26,1,21,0.06,3.85,7
Bihar,1972,6,BJS,270,25,177,1.08,9.26,8
Bihar,1972,6,CPI,55,35,1,11.11,63.64,2
Bihar,1972,6,HJS,6,1,2,0.27,16.67,3
Bihar,1972,6,HSD,32,3,24,0.46,9.38,7
Bihar,1972,6,INC,259,167,12,12.6,64.48,1
Bihar,1972,6,IND,579,17,511,0.49,2.94,10
Bihar,1972,6,JKD,42,1,37,0.62,2.38,11
Bihar,1972,6,JKP,45,3,35,0.74,6.67,9
Bihar,1972,6,NCO,272,30,164,1.43,11.03,6
Bihar,1972,6,PHJ,15,2,9,4.72,13.33,4
Bihar,1972,6,SOP,256,33,142,2.28,12.89,5
Bihar,1972,6,SWA,49,1,46,0.32,2.04,12
Bihar,1969,5,BJS,303,34,170,1.19,11.22,7
Bihar,1969,5,BKD,91,6,77,1.33,6.59,12
Bihar,1969,5,CPI,162,25,91,1.69,15.43,6
Bihar,1969,5,CPM,30,3,20,1.08,10.0,9
Bihar,1969,5,FBL,4,1,3,1.64,25.0,4
Bihar,1969,5,INC,318,118,42,4.14,37.11,1
Bihar,1969,5,IND,426,24,373,0.99,5.63,13
Bihar,1969,5,JAP,138,14,113,1.44,10.14,8
Bihar,1969,5,LTC,100,9,73,1.18,9.0,10
Bihar,1969,5,PHJ,14,5,9,4.25,35.71,2
Bihar,1969,5,PSP,94,18,53,2.97,19.15,5
Bihar,1969,5,SHD,122,6,101,0.61,4.92,14
Bihar,1969,5,SSP,191,52,88,2.96,27.23,3
Bihar,1969,5,SWA,42,3,36,0.58,7.14,11
Bihar,1967,4,BJS,271,26,193,1.27,9.59,8
Bihar,1967,4,CPI,97,24,46,3.26,24.74,4
Bihar,1967,4,CPM,32,4,24,1.41,12.5,6
Bihar,1967,4,INC,318,128,30,6.14,40.25,2
Bihar,1967,4,IND,738,33,629,0.65,4.47,9
Bihar,1967,4,JKD,60,13,35,3.91,21.67,5
Bihar,1967,4,PSP,182,18,138,1.62,9.89,7
Bihar,1967,4,RPI,2,1,1,1.01,50.0,1
Bihar,1967,4,SSP,199,68,89,5.81,34.17,3
Bihar,1967,4,SWA,126,3,114,0.34,2.38,10
Bihar,1962,3,CPI,84,12,38,1.89,14.29,5
Bihar,1962,3,INC,318,185,10,10.71,58.18,1
Bihar,1962,3,IND,367,12,325,0.29,3.27,8
Bihar,1962,3,JP,75,20,36,6.26,26.67,2
Bihar,1962,3,JS,75,3,61,0.56,4.0,7
Bihar,1962,3,PSP,199,29,102,2.28,14.57,4
Bihar,1962,3,SOC,132,7,96,0.7,5.3,6
Bihar,1962,3,SWA,259,50,122,4.3,19.31,3
