State_Name,Year,Assembly_No,Party,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Odisha,1974,6,JAC,42,1,40,0.21,2.38,8
Odisha,1974,6,JKD,12,1,10,0.25,8.33,7
Odisha,1974,6,SOP,17,2,12,2.44,11.76,6
Odisha,1974,6,SWA,56,21,6,8.09,37.5,4
Odisha,1974,6,UTC,95,35,10,4.55,36.84,5
Odisha,1971,5,CPI,29,4,16,1.07,13.79,6
Odisha,1971,5,CPM,11,2,8,2.22,18.18,5
Odisha,1971,5,INC,129,51,24,7.8,39.53,1
Odisha,1971,5,IND,190,4,179,0.17,2.11,8
Odisha,1971,5,JAC,66,1,55,0.07,1.52,10
Odisha,1971,5,JKP,14,4,5,3.79,28.57,3
Odisha,1971,5,NCO,50,1,49,0.82,2.0,9
Odisha,1971,5,PSP,50,4,33,0.63,8.0,7
Odisha,1971,5,SWA,115,36,47,6.97,31.3,2
Odisha,1971,5,UTC,139,33,61,2.56,23.74,4
Odisha,1967,4,CPI,31,7,17,1.95,22.58,4
Odisha,1967,4,CPM,10,1,5,1.66,10.0,7
Odisha,1967,4,INC,141,31,16,3.38,21.99,6
Odisha,1967,4,IND,212,3,187,0.19,1.42,8
Odisha,1967,4,JAC,47,26,12,14.1,55.32,2
Odisha,1967,4,PSP,33,21,7,14.03,63.64,1
Odisha,1967,4,SSP,9,2,3,3.3,22.22,5
Odisha,1967,4,SWA,101,49,17,14,48.51,3
Odisha,1961,3,CPI,35,4,9,0.84,11.43,4
Odisha,1961,3,GP,121,37,39,8.31,30.58,2
Odisha,1961,3,INC,140,82,3,10.61,58.57,1
Odisha,1961,3,IND,187,7,157,0.74,3.74,5
Odisha,1961,3,PSP,43,10,13,2.41,23.26,3
