State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Haryana,2019,13,6,MULANA,SC,Krishan Dass,BSP,10451,3,6.8,4,KARNAIL SINGH,1,-1.44
Haryana,2019,13,6,MULANA,SC,Amar Nath,JNJP,4790,4,3.11,,,,3.11
Haryana,2019,13,6,MULANA,SC,Daya Rani,INLD,4479,5,2.91,2,RAJBIR SINGH,-3,-25.62
Haryana,2019,13,6,MULANA,SC,NOTA,NOTA,581,6,0.38,7,None of the Above,1,-0.04
Haryana,2019,13,7,SADHAURA,SC,RENU BALA,INC,65806,1,40.01,3,RAJ PAL,2,27.07
Haryana,2019,13,7,SADHAURA,SC,BALWANT SINGH,BJP,48786,2,29.66,1,BALWANT SINGH,-1,-9.08
Haryana,2019,13,7,SADHAURA,SC,SAHI RAM,BSP,25874,3,15.73,4,KAPOOR SINGH,1,5.68
Haryana,2019,13,7,SADHAURA,SC,Dr. KUSUM Sherwal,JNJP,14960,4,9.1,,,,9.1
Haryana,2019,13,7,SADHAURA,SC,NATHI RAM Khera,LTSP,2880,5,1.75,,,,1.75
Haryana,2019,13,7,SADHAURA,SC,SUSHMA DEVI,INLD,1285,6,0.78,2,PINKI CHHAPPER,-4,-29.37
Haryana,2019,13,7,SADHAURA,SC,ARUN KUMAR,CPI,948,7,0.58,7,ARUN KUMAR,0,-0.17
Haryana,2019,13,7,SADHAURA,SC,RANJEET SINGH,ZKP,553,8,0.34,,,,0.34
Haryana,2019,13,7,SADHAURA,SC,MANGAT RAM,BaSaPa,486,10,0.3,,,,0.3
Haryana,2019,13,7,SADHAURA,SC,NOTA,NOTA,452,11,0.27,8,None of the Above,-3,-0.2
Haryana,2019,13,7,SADHAURA,SC,ANIL KUMAR GAGAT,AIFB,400,13,0.24,,,,0.24
Haryana,2019,13,7,SADHAURA,SC,DHARAM PAL,RPI(A),287,15,0.17,,,,0.17
Haryana,2019,13,7,SADHAURA,SC,NAIB SINGH,BVD,246,16,0.15,,,,0.15
Haryana,2019,13,7,SADHAURA,SC,CHAMAN LAL,SWARAJ,225,17,0.14,,,,0.14
Haryana,2019,13,8,JAGADHRI,GEN,Kanwar Pal,BJP,66376,1,38.88,1,KANWAR PAL S/O CHANDAN SINGH,0,-5.91
Haryana,2019,13,8,JAGADHRI,GEN,Akram Khan,INC,50003,2,29.29,5,BHUPAL SINGH BHATI,3,23.53
Haryana,2019,13,8,JAGADHRI,GEN,Adarsh Pal Singh,BSP,47988,3,28.11,2,AKRAM KHAN,-1,3.93
Haryana,2019,13,8,JAGADHRI,GEN,Arjun Singh,JNJP,2342,4,1.37,,,,1.37
Haryana,2019,13,8,JAGADHRI,GEN,NOTA,NOTA,1091,5,0.64,16,None of the Above,11,0.38
Haryana,2019,13,8,JAGADHRI,GEN,Baljeet Sharma,INLD,861,6,0.5,3,DR. B. L. SAINI,-3,-8.43
Haryana,2019,13,8,JAGADHRI,GEN,Naresh Kumar,LTSP,460,8,0.27,,,,0.27
Haryana,2019,13,8,JAGADHRI,GEN,Ranjeet Singh,ZKP,307,10,0.18,,,,0.18
Haryana,2019,13,8,JAGADHRI,GEN,Parveen,BSCP,270,11,0.16,17,PREM CHAND,6,-0.09
Haryana,2019,13,9,YAMUNANAGAR,GEN,GHANSHYAM DASS,BJP,64848,1,43.02,1,GHANSHYAM DASS,0,-8.49
Haryana,2019,13,9,YAMUNANAGAR,GEN,DILBAG SINGH,INLD,63393,2,42.05,2,DILBAGH SINGH,0,8.79
Haryana,2019,13,9,YAMUNANAGAR,GEN,NIRMAL CHAUHAN,INC,9784,3,6.49,4,DR. KRISHNA PANDIT,1,0.29
Haryana,2019,13,9,YAMUNANAGAR,GEN,YOGESH KUMAR,BSP,7731,4,5.13,3,ARVIND KUMAR SHARMA,-1,-1.57
Haryana,2019,13,9,YAMUNANAGAR,GEN,SALESH TYAGI,JNJP,2039,5,1.35,,,,1.35
Haryana,2019,13,9,YAMUNANAGAR,GEN,NOTA,NOTA,1164,6,0.77,5,None of the Above,-1,0.2
Haryana,2019,13,9,YAMUNANAGAR,GEN,ARVINDER SINGH KHALSA,AAAP,615,7,0.41,,,,0.41
Haryana,2019,13,9,YAMUNANAGAR,GEN,SATISH TYAGI,LTSP,216,11,0.14,,,,0.14
Haryana,2019,13,10,RADAUR,GEN,BISHAN LAL,INC,54087,1,38.05,3,SUBHASH CHAUDHRY,2,25.04
Haryana,2019,13,10,RADAUR,GEN,KARAN DEV,BJP,51546,2,36.26,1,SHYAM SINGH,-1,-9.24
Haryana,2019,13,10,RADAUR,GEN,MAHIPAL SINGH,BSP,18567,3,13.06,4,SANJAY KUMAR,1,5.87
Haryana,2019,13,10,RADAUR,GEN,MANGA RAM,JNJP,7161,4,5.04,,,,5.04
Haryana,2019,13,10,RADAUR,GEN,RAJBEER,INLD,3687,5,2.59,2,RAJ KUMAR BUBKA,-3,-16.65
Haryana,2019,13,10,RADAUR,GEN,HARBANS KUMAR,LTSP,2589,6,1.82,,,,1.82
Haryana,2019,13,10,RADAUR,GEN,NARESH LAL,AAAP,1419,7,1,,,,1
Haryana,2019,13,10,RADAUR,GEN,NOTA,NOTA,1126,8,0.79,12,None of the Above,4,0.45
Haryana,2019,13,10,RADAUR,GEN,RAVI KUMAR,SHPP,779,9,0.55,,,,0.55
Haryana,2019,13,10,RADAUR,GEN,RAJINDER KUMAR,BSCP,677,10,0.48,10,RAJINDER KUMAR,0,0.07
Haryana,2019,13,11,LADWA,GEN,Mewa Singh,INC,57665,1,41.86,3,KAILASHO SAINI,2,17.79
Haryana,2019,13,11,LADWA,GEN,Dr. Pawan Saini,BJP,45028,2,32.69,1,DR. PAWAN SAINI,-1,1.78
Haryana,2019,13,11,LADWA,GEN,Sapna Barshami,INLD,15513,3,11.26,2,BACHAN KAUR BARSHAMI,-1,-17.47
Haryana,2019,13,11,LADWA,GEN,Naib Singh,LTSP,9099,4,6.6,,,,6.6
Haryana,2019,13,11,LADWA,GEN,Dr. Santosh Dahiya,JNJP,2918,5,2.12,,,,2.12
Haryana,2019,13,11,LADWA,GEN,Pal Singh,BSP,2359,6,1.71,6,RAVINDER PAL SINGH,0,0.55
Haryana,2019,13,11,LADWA,GEN,Gurdev Singh Sura,AAAP,1481,7,1.08,,,,1.08
Haryana,2019,13,11,LADWA,GEN,NOTA,NOTA,684,9,0.5,7,None of the Above,-2,0.03
Haryana,2019,13,11,LADWA,GEN,Rajesh Ghisarpari,SHPP,498,10,0.36,,,,0.36
Haryana,2019,13,11,LADWA,GEN,Sita Devi,RJP(E),437,11,0.32,16,RAMNEEK SINGH LADWA,5,0.23
Haryana,2019,13,11,LADWA,GEN,Sunita Devi,BSCP,416,12,0.3,,,,0.3
Haryana,2019,13,12,SHAHBAD,SC,RAM KARAN,JNJP,69233,1,55.35,,,,55.35
Haryana,2019,13,12,SHAHBAD,SC,KRISHAN KUMAR,BJP,32106,2,25.67,1,KRISHAN KUMAR,-1,-11.52
Haryana,2019,13,12,SHAHBAD,SC,ANIL KUMAR DHANTORI,INC,18844,3,15.07,3,ANIL KUMAR DHANTORI,0,-8.1
Haryana,2019,13,12,SHAHBAD,SC,SANDEEP KUMAR,INLD,1596,4,1.28,2,RAM KARAN,-2,-35.46
Haryana,2019,13,12,SHAHBAD,SC,SHAKUNTLA BHATTI,BSP,1398,5,1.12,4,DR. BALDEV SINGH,-1,0.06
Haryana,2019,13,12,SHAHBAD,SC,KULBIR SINGH,LTSP,1050,6,0.84,,,,0.84
Haryana,2019,13,12,SHAHBAD,SC,NOTA,NOTA,857,7,0.69,6,None of the Above,-1,0.11
Haryana,2019,13,13,THANESAR,GEN,SUBHASH SUDHA,BJP,55759,1,43.03,1,SUBHASH SUDHA,0,-9.87
Haryana,2019,13,13,THANESAR,GEN,ASHOK KUMAR ARORA,INC,54917,2,42.38,3,PAWAN GARG,1,31.68
Haryana,2019,13,13,THANESAR,GEN,YOGESH KUMAR,JNJP,2012,4,1.55,,,,1.55
Haryana,2019,13,13,THANESAR,GEN,NAVEEN KUMAR,BSP,1519,5,1.17,5,ASHWANI MALHOTRA,0,0.46
Haryana,2019,13,13,THANESAR,GEN,NOTA,NOTA,951,6,0.73,6,None of the Above,0,0.22
Haryana,2019,13,13,THANESAR,GEN,KALAWATI,INLD,734,7,0.57,2,ASHOK KUMAR ARORA,-5,-32.41
Haryana,2019,13,13,THANESAR,GEN,SUMIT HINDUSTANI,AAAP,327,10,0.25,,,,0.25
Haryana,2019,13,13,THANESAR,GEN,AMARDEEP KAUR,JMBP,189,11,0.15,,,,0.15
Haryana,2019,13,13,THANESAR,GEN,COMRADE RAJ KUMAR SARSA,SUCI(C),135,12,0.1,,,,0.1
Haryana,2019,13,13,THANESAR,GEN,M P KAUSHIK,NNMP,123,13,0.09,,,,0.09
Haryana,2019,13,13,THANESAR,GEN,KANAHIYA LOHOT,PPID,108,15,0.08,,,,0.08
Haryana,2019,13,13,THANESAR,GEN,RAJ RANI,BSCP,83,16,0.06,,,,0.06
Haryana,2019,13,14,PEHOWA,GEN,SANDEEP SINGH,BJP,42613,1,34.69,2,JAI BHAGWAN SHARMA ( D.D.),1,4.17
Haryana,2019,13,14,PEHOWA,GEN,MANDEEP SINGH CHATTHA,INC,37299,2,30.36,3,MANDEEP SINGH CHATHA,1,3.64
Haryana,2019,13,14,PEHOWA,GEN,RANDHIR SINGH,JNJP,14846,4,12.09,,,,12.09
Haryana,2019,13,14,PEHOWA,GEN,ONKAR SINGH,BSP,1741,6,1.42,7,PAWAN SHARMA,1,0.93
Haryana,2019,13,14,PEHOWA,GEN,NASIB SINGH,LTSP,765,7,0.62,,,,0.62
Haryana,2019,13,14,PEHOWA,GEN,NOTA,NOTA,622,8,0.51,5,None of the Above,-3,-0.08
Haryana,2019,13,14,PEHOWA,GEN,SANJEEV KUMAR,SHPP,442,9,0.36,,,,0.36
Haryana,2019,13,14,PEHOWA,GEN,MANJIT SINGH,INLD,405,10,0.33,1,JASWINDER SINGH SANDHU,-9,-37.36
Haryana,2019,13,15,GUHLA,SC,Ishwar Singh,JNJP,36518,1,27.82,,,,27.82
Haryana,2019,13,15,GUHLA,SC,Chaudhary Dilu Ram,INC,31944,2,24.33,2,DILLU RAM,0,-1.53
Haryana,2019,13,15,GUHLA,SC,Para Ram alias Ravi Taranwali,BJP,25203,4,19.2,1,KULWANT RAM BAZIGAR,-3,-8.5
Haryana,2019,13,15,GUHLA,SC,Ram Kumar Valmiki,SAD,3555,5,2.71,,,,2.71
Haryana,2019,13,15,GUHLA,SC,Bhupinder Singh,SAD(M),806,6,0.61,9,BHUPINDER SINGH,3,0.22
Haryana,2019,13,15,GUHLA,SC,NOTA,NOTA,790,7,0.6,7,None of the Above,0,-0.22
Haryana,2019,13,15,GUHLA,SC,Pinky Bhukal Kamboj,AAAP,737,8,0.56,,,,0.56
Haryana,2019,13,15,GUHLA,SC,Balbir Singh Dherdu,BSP,528,10,0.4,8,DALBIR SINGH,-2,-0.19
Haryana,2019,13,15,GUHLA,SC,Raj Kumar,LTSP,395,12,0.3,,,,0.3
Haryana,2019,13,16,KALAYAT,GEN,KAMLESH DHANDA,BJP,53805,1,35.19,3,DHARAM PAL,2,18.16
Haryana,2019,13,16,KALAYAT,GEN,JAI PARKASH,INC,44831,2,29.32,4,RANVIR SINGH MANN,2,14.29
Haryana,2019,13,16,KALAYAT,GEN,SATVINDER SINGH,JNJP,37425,3,24.48,,,,24.48
Haryana,2019,13,16,KALAYAT,GEN,Jogi Ram,BSP,7113,4,4.65,5,JOGI RAM,1,1.88
Haryana,2019,13,16,KALAYAT,GEN,RAKESH SINGH,LTSP,2448,5,1.6,,,,1.6
Haryana,2019,13,16,KALAYAT,GEN,Seema,AAAP,1453,6,0.95,,,,0.95
Haryana,2019,13,16,KALAYAT,GEN,Om Parkash,INLD,1149,7,0.75,2,RAM PAL MAJRA,-5,-27.2
Haryana,2019,13,16,KALAYAT,GEN,SATYWAN,CPIM,855,8,0.56,,,,0.56
Haryana,2019,13,16,KALAYAT,GEN,Bhumi Dev,SHPP,807,9,0.53,,,,0.53
Haryana,2019,13,16,KALAYAT,GEN,Promila Sharan,SWARAJ,564,11,0.37,,,,0.37
Haryana,2019,13,16,KALAYAT,GEN,Lokesh Sharma,NNMP,477,13,0.31,,,,0.31
Haryana,2019,13,16,KALAYAT,GEN,NOTA,NOTA,331,14,0.22,12,None of the Above,-2,-0.04
Haryana,2019,13,16,KALAYAT,GEN,Satnarain,RasLP,259,15,0.17,,,,0.17
Haryana,2019,13,17,KAITHAL,GEN,LEELA RAM,BJP,72664,1,45.79,3,SURINDER SINGH,2,20.63
Haryana,2019,13,17,KAITHAL,GEN,RANDEEP SINGH SURJEWALA,INC,71418,2,45,1,RANDEEP SINGH SURJEWALA,-1,1.8
Haryana,2019,13,17,KAITHAL,GEN,RAMPHAL MALIK,JNJP,6358,3,4.01,,,,4.01
Haryana,2019,13,17,KAITHAL,GEN,JASHVIR,SHPP,2243,4,1.41,,,,1.41
Haryana,2019,13,17,KAITHAL,GEN,MADAN,BSP,2212,5,1.39,4,NIRMALA JANGRA,-1,-0.4
Haryana,2019,13,17,KAITHAL,GEN,NOTA,NOTA,561,6,0.35,5,None of the Above,-1,-0.12
Haryana,2019,13,17,KAITHAL,GEN,SHYAM LAL,LTSP,484,7,0.3,,,,0.3
Haryana,2019,13,17,KAITHAL,GEN,ANIL KUMAR,INLD,472,9,0.3,2,KAILASH BHAGAT,-7,-27.29
Haryana,2019,13,17,KAITHAL,GEN,RAVI KUMAR,BHSMWPA,260,11,0.16,,,,0.16
Haryana,2019,13,17,KAITHAL,GEN,SONU,PPID,198,14,0.12,,,,0.12
Haryana,2019,13,17,KAITHAL,GEN,PARDEEP RANA,JMBP,114,15,0.07,,,,0.07
Haryana,2019,13,17,KAITHAL,GEN,PARDEEP SHARMA,NNMP,113,16,0.07,,,,0.07
Haryana,2019,13,18,PUNDRI,GEN,SATBIR BHANA,INC,28184,2,20.58,7,RAVI MEHLA,5,18.03
Haryana,2019,13,18,PUNDRI,GEN,VEDPAL ADVOCATE,BJP,20990,3,15.33,2,RANDHIR SINGH GOLLEN,-1,-8.95
Haryana,2019,13,18,PUNDRI,GEN,Rajesh Kumar (RAJU DHULL PAI),JNJP,8138,6,5.94,,,,5.94
Haryana,2019,13,18,PUNDRI,GEN,SUNITA DHULL,BSP,5626,7,4.11,8,KARAMVIR GUJJAR,1,1.8
Haryana,2019,13,18,PUNDRI,GEN,COMREDE KRISHAN CHAND,SUCI(C),838,8,0.61,,,,0.61
Haryana,2019,13,18,PUNDRI,GEN,NOTA,NOTA,656,9,0.48,17,None of the Above,8,0.35
Haryana,2019,13,18,PUNDRI,GEN,SUSHIL KUMAR,SHPP,495,10,0.36,,,,0.36
Haryana,2019,13,18,PUNDRI,GEN,GIAN SINGH,INLD,219,12,0.16,3,TEJVIR SINGH,-9,-11.56
Haryana,2019,13,19,NILOKHERI,SC,BHAGWAN DASS,BJP,40757,2,30.37,1,BHAGWAN DASS KABIR PANTHI,-1,-11.57
Haryana,2019,13,19,NILOKHERI,SC,BANTA RAM,INC,19736,3,14.71,3,GIAN SAHOTA,0,-2.01
Haryana,2019,13,19,NILOKHERI,SC,BHIM SINGH JALALA,JNJP,11278,4,8.4,,,,8.4
Haryana,2019,13,19,NILOKHERI,SC,ARUNA,RtrJP,7067,5,5.27,,,,5.27
Haryana,2019,13,19,NILOKHERI,SC,MUKESH KUMAR GROVER,BSP,5136,6,3.83,5,ARUNA,-1,-2.65
Haryana,2019,13,19,NILOKHERI,SC,SHARVAN KUMAR,BJSAP,996,8,0.74,,,,0.74
Haryana,2019,13,19,NILOKHERI,SC,SONIKA GILL,INLD,947,9,0.71,2,MAMU RAM,-7,-16.5
Haryana,2019,13,19,NILOKHERI,SC,NOTA,NOTA,804,10,0.6,10,None of the Above,0,0.27
Haryana,2019,13,19,NILOKHERI,SC,MEHAR SINGH BEDI,AAAP,779,12,0.58,,,,0.58
Haryana,2019,13,19,NILOKHERI,SC,PALA RAM,RasLP,204,14,0.15,,,,0.15
Haryana,2019,13,20,INDRI,GEN,RAM KUMAR,BJP,54221,1,38.01,1,KARAN DEV KAMBOJ,0,5.43
Haryana,2019,13,20,INDRI,GEN,DR. NAVJOT KASHYAP,INC,16776,3,11.76,4,BHIM SAIN MEHTA,1,-1.45
Haryana,2019,13,20,INDRI,GEN,GURDEV SINGH,JNJP,11946,4,8.37,,,,8.37
Haryana,2019,13,20,INDRI,GEN,HAWA SINGH,BSP,6564,5,4.6,8,SUSHIL KUMAR,3,1.25
Haryana,2019,13,20,INDRI,GEN,PARDEEP KAMBOJ,INLD,1765,6,1.24,2,USHA KASHYAP,-4,-14.34
Haryana,2019,13,20,INDRI,GEN,KARTA RAM,LTSP,1722,7,1.21,,,,1.21
Haryana,2019,13,20,INDRI,GEN,RANJEET SINGH,CPI,758,8,0.53,9,RANJEET SINGH,1,-0.13
Haryana,2019,13,20,INDRI,GEN,NOTA,NOTA,718,9,0.5,10,None of the Above,1,-0.01
Haryana,2019,13,20,INDRI,GEN,JASBIR,RGD,526,11,0.37,,,,0.37
Haryana,2019,13,20,INDRI,GEN,KHATAB SINGH,BSCP,215,12,0.15,,,,0.15
Haryana,2019,13,21,KARNAL,GEN,Manohar Lal,BJP,79906,1,63.72,1,MANOHAR LAL KHATTAR,0,4.94
Haryana,2019,13,21,KARNAL,GEN,Tarlochan Singh,INC,34718,2,27.68,4,SURENDER NARWAL,2,18.56
Haryana,2019,13,21,KARNAL,GEN,Tej Bahadur,JNJP,3192,3,2.55,,,,2.55
Haryana,2019,13,21,KARNAL,GEN,Satish Balmiki,BSP,2597,4,2.07,5,RANBIR SINGH,1,-0.38
Haryana,2019,13,21,KARNAL,GEN,NOTA,NOTA,1956,5,1.56,8,None of the Above,3,1.14
Haryana,2019,13,21,KARNAL,GEN,Mahinder Pal Rathi,AAAP,1402,6,1.12,,,,1.12
Haryana,2019,13,21,KARNAL,GEN,Virender Sharma,LTSP,331,8,0.26,,,,0.26
Haryana,2019,13,21,KARNAL,GEN,Pardeep Hooda,LD,176,9,0.14,,,,0.14
Haryana,2019,13,21,KARNAL,GEN,Sant Dharamveer Chotiwala,JD(U),101,11,0.08,,,,0.08
Haryana,2019,13,22,GHARAUNDA,GEN,HARVINDER KALYAN,BJP,67209,1,46.71,1,HARVINDER KALYAN,0,11.2
Haryana,2019,13,22,GHARAUNDA,GEN,ANIL KUMAR,INC,49807,2,34.62,3,VIRENDER SINGH RATHORE,1,10.9
Haryana,2019,13,22,GHARAUNDA,GEN,Umed Singh Kashyap,JNJP,13709,3,9.53,,,,9.53
Haryana,2019,13,22,GHARAUNDA,GEN,DR MEHAR SINGH,BSP,5456,4,3.79,4,SOHAN LAL,0,-8.53
Haryana,2019,13,22,GHARAUNDA,GEN,MANINDER RANA,INLD,2841,5,1.97,2,NARENDER SANGWAN,-3,-22.05
Haryana,2019,13,22,GHARAUNDA,GEN,NOTA,NOTA,868,7,0.6,12,None of the Above,5,0.41
Haryana,2019,13,22,GHARAUNDA,GEN,SHAMSHER SINGH,LTSP,743,8,0.52,,,,0.52
Haryana,2019,13,22,GHARAUNDA,GEN,SATBIR SINGH,RPI(A),135,14,0.09,,,,0.09
Haryana,2019,13,23,ASSANDH,GEN,Shamsher Singh Gogi,INC,32114,1,20.94,5,SUMITA SINGH,4,12.01
Haryana,2019,13,23,ASSANDH,GEN,Narender Singh,BSP,30411,2,19.83,2,MARATHA VIRENDER VERMA,0,3.3
Haryana,2019,13,23,ASSANDH,GEN,Bakhshish Singh Virk,BJP,28518,3,18.6,1,BAKHSHISH SINGH VIRK,-2,-0.85
Haryana,2019,13,23,ASSANDH,GEN,BRIJ SHARMA,JNJP,13756,6,8.97,,,,8.97
Haryana,2019,13,23,ASSANDH,GEN,DHARMVIR PADHA,INLD,2610,7,1.7,3,YASHBIR RANA (KUKU),-4,-12.98
Haryana,2019,13,23,ASSANDH,GEN,Manjeet Singh,LTSP,1873,8,1.22,,,,1.22
Haryana,2019,13,23,ASSANDH,GEN,Master Satyavan Turan,SHPP,1673,9,1.09,,,,1.09
Haryana,2019,13,23,ASSANDH,GEN,VED PAL,AAAP,647,11,0.42,,,,0.42
Haryana,2019,13,23,ASSANDH,GEN,Kartar Singh,SUCI(C),640,12,0.42,,,,0.42
Haryana,2019,13,23,ASSANDH,GEN,NOTA,NOTA,438,13,0.29,23,None of the Above,10,0.11
Haryana,2019,13,24,PANIPAT RURAL,GEN,MAHIPAL DHANDA,BJP,67086,1,40.77,1,MAHIPAL DHANDA,0,0.69
Haryana,2019,13,24,PANIPAT RURAL,GEN,DEVENDER KADIAN,JNJP,45125,2,27.42,,,,27.42
Haryana,2019,13,24,PANIPAT RURAL,GEN,BALKAR MALIK,BSP,11619,4,7.06,7,RAM NIWAS SHARMA,3,4.45
Haryana,2019,13,24,PANIPAT RURAL,GEN,OM PARKASH JAIN,INC,10679,5,6.49,4,KHUSHI RAM JAGLAN,-1,-3.35
Haryana,2019,13,24,PANIPAT RURAL,GEN,LAKHMI CHAND,LTSP,3831,6,2.33,,,,2.33
Haryana,2019,13,24,PANIPAT RURAL,GEN,KULDEEP RATHEE,INLD,2052,7,1.25,3,NISHAN SINGH MALIK,-4,-14.12
Haryana,2019,13,24,PANIPAT RURAL,GEN,JAMSHED RANA,CPI,1287,8,0.78,12,JAMSHED,4,0.12
Haryana,2019,13,24,PANIPAT RURAL,GEN,NOTA,NOTA,897,9,0.55,16,None of the Above,7,0.27
Haryana,2019,13,24,PANIPAT RURAL,GEN,VIRENDER SINGH GAHALYAN,SHPP,479,10,0.29,,,,0.29
Haryana,2019,13,24,PANIPAT RURAL,GEN,PALE RAM KASHYAP,RJP(E),337,12,0.2,,,,0.2
Haryana,2019,13,25,PANIPAT CITY,GEN,PARMOD KUMAR VIJ,BJP,76863,1,62.84,1,ROHITA REWRI,0,-3.65
