Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,14635,5,0,0,1,4,1,0,0,0,0,0,CPM,6.67,#991f00,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,3482,19,1,1,2,17,2,0,1,1,0,0,INC,13.33,#138808,11.11,1 (11.11%),0,0.0% (0/1),0,0.0% (0/1),4.17
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,10809,36,0,0,2,34,2,0,1,1,0,0,IND,13.33,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),4.17
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,5270,23,4,0,6,17,6,0,14,13,4,0,MAG,40,#05dc46,44.44,4 (44.44%),100,100.0% (4/4),nan,nan% (0/0),58.33
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,5810,14,1,1,1,13,1,0,0,0,0,0,NMG,6.67,,11.11,1 (11.11%),0,0.0% (0/1),0,0.0% (0/1),0
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,7619,4,0,0,0,4,0,0,0,0,0,0,SOP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,138,9,6,30,2,0,15,123,15,0,24,23,1972,16984,26,3,0,3,23,3,0,8,8,2,0,UGS,20,,33.33,3 (33.33%),66.67,66.67% (2/3),nan,nan% (0/0),33.33
1,226,0,0,30,0,0,0,226,0,0,30,30,1967,10809,156,0,0,0,156,0,0,2,2,0,0,IND,nan,#808080,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),6.67
1,226,0,0,30,0,0,0,226,0,0,30,30,1967,5270,26,0,0,0,26,0,0,16,16,0,0,MAG,nan,#05dc46,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),53.33
1,226,0,0,30,0,0,0,226,0,0,30,30,1967,6168,8,0,0,0,8,0,0,0,0,0,0,PSP,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0
1,226,0,0,30,0,0,0,226,0,0,30,30,1967,13020,6,0,0,0,6,0,0,0,0,0,0,UGF,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0
1,226,0,0,30,0,0,0,226,0,0,30,30,1967,16984,30,0,0,0,30,0,0,12,12,0,0,UGS,nan,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),40
