State_Name,Assembly_No,Year,month,Constituency_No,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Constituency_Type,Electors,N_Cand,Position,Sex,Party,Votes,Elected,Margin_Percentage,Runner,Runner_Party,Runner_Sex,Nota_Percentage,Last_Party,Last_Elected,Vote_Share_Change_pct,Turnout_Change_pct,Margin_Change_pct,Party_Change
Goa_Daman_&_Diu,5,1984,12,11,SANTA CRUZ,66.12,44.98,General,18617,12,1,Male,IND,5537,BRANCO FREANCISCO AFONSO,21.1,MONTEIRO ANTONICIO ANTONIO AGNELO MARCOS,INC,M,nan,INC(U),FERNANDES MICHAEL ANTONIC CARMINHO,2.87,-2.82,7.62,IND
Goa_Daman_&_Diu,5,1984,12,12,CHUM BARJUA,66.86,29.84,General,18651,10,1,Male,MAG,3721,JHALMI KASHINATH GOVIND,3.64,MAHAMBRE PREMANAND PARSHURAM,INC,M,nan,MAG,CHODANKAR VINAYAK DHARMA,-11.52,-1.72,-11.06,
Goa_Daman_&_Diu,5,1984,12,13,SANTO ANDRE,66.33,39.55,General,17068,13,1,Male,INC,4478,CONCOLINKAR SRIPAD LAXMIAN,11.3,PEREIRA TEOTONIO FRACISCO PAULO,IND,M,nan,INC(U),PEREIRA TEOTONIO FRANCISCO PAULO,-4.83,-0.61,3.15,INC
Goa_Daman_&_Diu,5,1984,12,14,MARCAIM,75.54,47.57,General,17943,7,1,Male,MAG,6448,GAUNKAR BABUSSO SANVLO,14.75,NAIK SHAMA MAHANANDU,INC,M,nan,MAG,GAUNKAR BABUSO SAULO,-7.19,3.98,-12.92,
Goa_Daman_&_Diu,5,1984,12,15,PONDA,74.98,46.15,General,21338,9,1,Male,MAG,7384,NAIK RAVI SITARAM,16.39,NAIK GAUNEKAR ANIL NORSU,INC,M,nan,INC(U),AGUIAR JOILDO SOUZA,-1.62,3.77,11.46,MAG
Goa_Daman_&_Diu,5,1984,12,16,SIRODA,71.5,48.5,General,19385,8,1,Male,INC,6722,SHIRODKER SUBHASH ANKUSH,26.12,SHIRODKAR JAIKRISHNA PUTU,IND,M,nan,INC(U),PRABHU RAMCHANDRA TUKARAM,0.64,-3.51,22.91,INC
Goa_Daman_&_Diu,5,1984,12,17,SANGUEM,71.15,39.09,General,19968,9,1,Male,INC,5553,NAIK PANDU VASSU,14.38,DESSAI MADAVARAO SHIVAJIRAO,IND,M,nan,INC(U),NAIK TARI GURUDAS VASUDEV,-12.47,2.08,-0.22,INC
Goa_Daman_&_Diu,5,1984,12,18,RIVONA,71.79,40.31,General,16049,5,1,Male,MAG,4644,VELIP PRAKASH SHANKAR,8.32,PHAL DESSAI SAHNKAR,INC,M,nan,INC(U),DESSAI DILKUSH FETTU,-1.9,2.48,3.46,MAG
Goa_Daman_&_Diu,5,1984,12,19,CANACONA,75.48,47.79,General,19492,7,1,Male,INC,7031,GAONKAR VASSU PAIK,20.78,KAKODKAR SHASHIKALA GURUDUTT,IND,F,nan,INC(U),GAONKAR VASSU PAIK,-21.56,2.37,-19.19,INC
Goa_Daman_&_Diu,5,1984,12,20,QUEPEM,69.8,35.47,General,21711,11,1,Male,INC,5375,VOIKUNT DESSAI,3.86,FERNANDES DOMNIC JOAQUIM,IND,M,nan,INC(U),GAUNS DESSAI VAIKUNT GOVIND,-20.82,4.5,-16.82,INC
Goa_Daman_&_Diu,5,1984,12,21,CUNCOLIM,62.47,43.94,General,20165,6,1,Male,INC,5535,FERNANDES MANU,20.97,NAIQUE DESSAI MOTILAL ROGUNATA,IND,M,nan,INC(U),VAZ J. MARIO EMERCIANE,-23.6,5.96,-23.02,INC
Goa_Daman_&_Diu,5,1984,12,22,BENAULIM,68.28,56.03,General,19030,4,1,Male,INC,7280,CRUZ FRANCISCO MONTE PIEDADE,13.28,CHURCHIL ALEMAO,IND,M,nan,INC(U),CRUZ FRANCISCO MONTE P. D.,-18.17,9.02,-43.6,INC
Goa_Daman_&_Diu,5,1984,12,23,NAVELIM,64.45,68.08,General,20799,5,1,Male,IND,9126,FALEIRO LUIZINHO,42.18,TEMUDO BENEDITO FRANCIS,INC,M,nan,INC(U),PALEIRO LUISINHO JOAQUIM,-5.64,2.46,-9.69,IND
Goa_Daman_&_Diu,5,1984,12,24,MARGAO,65.8,53.1,General,17551,4,1,Male,IND,6132,BHEMBRE UDAY LAXMIKANT,11.75,NAIK ANANTA NARCINVA,INC,M,nan,INC(U),NAIK ANANT NARCINVA,-15.07,3.61,-28.87,IND
Goa_Daman_&_Diu,5,1984,12,25,CURTORIM,66.4,69.86,General,20375,5,1,Male,INC,9452,SARDINHA FRANCISCO CAETANO,41.87,DIAS INACIO CAETANO MARCELINO,IND,M,nan,INC(U),SARDINHA FRANCISCO CAETANO,2.15,6.11,-2.46,INC
Goa_Daman_&_Diu,5,1984,12,26,CORTALIM,62.91,41.89,General,18283,7,1,Male,INC,4818,BARBOSA LUIS PROTO,14.11,FERNANDES ANTONIO FRANCISCO PAULO,IND,M,nan,INC(U),FROILANO NANCHADO,-16.85,-2.57,-15.92,INC
Goa_Daman_&_Diu,5,1984,12,27,DABOLIM,64.61,38.57,General,23537,8,1,Male,INC,5865,D'SOUZA SIMON PETER,17.72,DOURADO HERCULANO TEODORO,IND,M,nan,INC(U),DOURADAO NARCULANO LUIS,-10.15,1.05,-9.84,INC
Goa_Daman_&_Diu,5,1984,12,28,MORMUGAO,62.71,51.41,General,19929,10,1,Male,INC,6425,SHAIKH HASSAN HAROON,28.42,AMONKAR PADMANABH HARI,MAG,M,nan,INC(U),SHAIKH HASSAN HAROON,5.92,7.87,20.73,INC
Goa_Daman_&_Diu,5,1984,12,29,DAMAN,70.9,29.64,General,25296,18,1,Male,IND,5316,PRABHAKAR JIVANBHAI SOMABHAI,10.4,PATEL DAHYABHAI VALLABHABHAI,IND,M,nan,MAG,TANDEL NARSINHBAI LALLUBHAI,-17.11,7.33,-8.3,IND
Goa_Daman_&_Diu,5,1984,12,30,DIU,72.03,50.29,General,16863,3,1,Male,INC,6109,SOLANKI SHAMJIBHAI BHIKHA,3.14,FUGRO NARAYAN SHRINIVASS,IND,M,nan,MAG,SOLANKI SOMJI BHIKHA,-6.27,0.17,-9.98,INC
Goa_Daman_&_Diu,4,1980,3,1,PERNEM,58.66,51.95,SC,15427,5,1,Male,MAG,4701,MANDREKAR DEU GUNAJI,26.64,MORAJKAR RAMDAS SHANKAR,INC(I),M,nan,MAG,MANDREKAR DEU GUNAJI,1.65,6.98,1.5,
Goa_Daman_&_Diu,4,1980,3,2,MANDREM,71.55,50.73,General,15712,3,1,Male,MAG,5703,KHALAP RAMAKANT DATTARAM,3.58,PARAB GOPAL ATMARAM,INC(I),M,nan,MAG,KHALAP RAMAKANT DATTARAM,-5.91,9.17,-17.62,
Goa_Daman_&_Diu,4,1980,3,3,SIOLIM,67.75,46.35,General,18603,7,1,Male,IND,5841,CHODANKAR CHANDRAKANT UTTAM,13.94,SALGAUKAR LADU BUTHI,MAG,M,nan,MAG,CHODANKAR GHANDRAKANT UTTAM,-6.34,3.21,-10.96,IND
Goa_Daman_&_Diu,4,1980,3,4,CALANGUTE,67.55,51.01,General,20083,7,1,Male,INC(U),6920,DE SOUZA WILFRED TITO FERMINO,10.42,D' SOUZA FRANCISCO AGUSTA,MAG,M,nan,MAG,FERNANDES RUAL ILARIO,11.71,5.39,7.99,INC(U)
Goa_Daman_&_Diu,4,1980,3,5,MAPUSA,70.25,49.2,General,19210,5,1,Male,INC(U),6640,NEVAGI SHAMSUNDER JAIRAM,8.01,SIRSAT SURENDRA VASANT,MAG,M,nan,MAG,SHIRSAT SURENDRA VASANT,5.94,6.32,-5.77,INC(U)
Goa_Daman_&_Diu,4,1980,3,6,TIVIM,67.62,61.43,General,19788,7,1,Male,INC(U),8219,NARVEKAR DAYANAND GANESH,28.44,CHODANKAR MADAN VARNAN,MAG,M,nan,MAG,NARVENKAR DAYANAND GANESH,19.53,6.37,24.18,INC(U)
Goa_Daman_&_Diu,4,1980,3,7,BICHOLIM,80.47,58.28,General,17813,2,1,Male,IND,8354,PRABHU ZANTYE HARISH NARAYAN,16.55,KAKODKAR SHASHIKALA GURUDUTTA,MAG,F,nan,MAG,KAKODKAR SHASHIKALA GURUDUTT,1.82,8.54,-9.11,IND
Goa_Daman_&_Diu,4,1980,3,8,PALE,75.3,43.07,General,17967,7,1,Male,MAG,5827,NAIK VISHNU RAMA,6.61,SURYARAO SARDESSAI RAMESH NARAYAN,INC(U),M,nan,INC,SHENVI SURLIKAR LAXMIKANT SANTARAM,-2.23,8.15,3.45,MAG
Goa_Daman_&_Diu,4,1980,3,9,SATARI,72.46,44.71,General,16305,6,1,Male,INC(U),5283,RANE PRATAPSING RAVAJI,17.54,PRABHU TENDULKAR SADANAND SONU,MAG,M,nan,INC,RANE PRATAPSINGH RAOJI,2.99,7.2,6.19,INC(U)
Goa_Daman_&_Diu,4,1980,3,10,PANAJI,65.63,36.56,General,16531,5,1,Male,IND,3967,NAIK VISHNU ANANT,7.64,NAIK BABAN ANANT,MAG,M,nan,JNP,BIR MADHV RAMKRISHNA,-4.39,10.22,-3.95,IND
Goa_Daman_&_Diu,4,1980,3,11,SANTA CRUZ,68.94,42.11,General,15757,9,1,Male,INC(U),4574,FERNANDES MICHAEL ANTONIC CARMINHO,13.48,BRANCO FRANCISCO AFONSO,MAG,M,nan,JNP,SEQUEIRA JACK ERASMO,-4,1.8,-5.18,INC(U)
Goa_Daman_&_Diu,4,1980,3,12,CUMBARJUA,68.58,41.36,General,17191,9,1,Male,MAG,4876,CHODANKAR VINAYAK DHARMA,14.7,MAYENKAR MUKUND NARAYAN,IND,M,nan,MAG,GHODANKAR VINAYAK DHARMA,-7.28,5.8,5.55,
Goa_Daman_&_Diu,4,1980,3,13,ST. ANDRE,66.94,44.38,General,14136,6,1,Male,INC(U),4200,PEREIRA TEOTONIO FRANCISCO PAULO,8.15,CUNCOLENKAR SRIPAD LAXMAN,MAG,M,nan,INC,GUNCOLIENCAR SHRIPAD LAXMAN,10.29,6.03,6.19,INC(U)
Goa_Daman_&_Diu,4,1980,3,14,NARCAIN,71.56,54.76,General,16272,4,1,Male,MAG,6377,GAUNKAR BABUSO SAULO,27.67,PANJIKAR SASHI GOVIND,IND,M,nan,MAG,BANDODCAR KRISHAN RAGU,-5.96,4.55,-9.72,
Goa_Daman_&_Diu,4,1980,3,15,PONDA,71.21,47.77,General,19695,5,1,Male,INC(U),6700,AGUIAR JOILDO SOUZA,4.93,NAIK RAVI SITARAM,MAG,M,nan,MAG,NAIK RHOIDAS HARISCHANDRA,1.53,1.06,1.88,INC(U)
Goa_Daman_&_Diu,4,1980,3,16,SIRODA,75.01,47.86,General,17589,6,1,Male,INC(U),6315,PRABHU RAMCHANDRA TUKARAM,3.21,NAIK JAYKRISHNA PUTU,MAG,M,nan,MAG,NAIK JAYAKRISHNA PUTU,-10.77,11.84,-26.04,INC(U)
Goa_Daman_&_Diu,4,1980,3,17,SANGUEM,69.07,51.56,General,17874,7,1,Male,INC(U),6365,NAIK TARI GURUDAS VASUDEV,14.6,KARMALKAR VINAYAK DHARMU,MAG,M,nan,MAG,MARATHER SADASHIV VAMAN,1.38,7.11,6.48,INC(U)
Goa_Daman_&_Diu,4,1980,3,18,RIVONA,69.31,42.21,General,14124,4,1,Male,INC(U),4132,DESSAI DILKUSH FETTU,4.86,VELIP JIVA KUSTA,MAG,M,nan,MAG,DESSAI DILKUSH FOTU,1.96,3.92,-7.66,INC(U)
Goa_Daman_&_Diu,4,1980,3,19,CANACONA,73.11,69.35,General,17463,3,1,Male,INC(U),8855,GAONKAR VASSU PAIK,39.97,NAMSHIKAR EKNATH TUKARAM,MAG,M,nan,MAG,GAONKAR VASU PAIK,19.51,2.86,17.22,INC(U)
Goa_Daman_&_Diu,4,1980,3,20,QUEPEM,65.3,56.29,General,19242,8,1,Male,INC(U),7073,GAUNS DESSAI VAIKUNT GOVIND,20.68,NAIK VITHAL SONU,MAG,M,nan,INC,DESSAI VAIKUNT GOVIND,15.63,5.15,15.11,INC(U)
Goa_Daman_&_Diu,4,1980,3,21,CUNCOLI,56.51,67.54,General,19199,7,1,Male,INC(U),7328,VAZ J. MARIO EMERCIANE,43.99,VAZ AFRONIO JOAQUIM PIEDADE,MAG,M,nan,JNP,REBELLO FERDINO ASSIZ,35.73,0.39,43.61,INC(U)
Goa_Daman_&_Diu,4,1980,3,22,BENAULIM,59.26,74.2,General,18049,7,1,Male,INC(U),7936,CRUZ FRANCISCO MONTE P. D.,56.88,CARDOZO RAUL JOAQUIM,MAG,M,nan,INC,COTA LOURENCE PEDRO SANTANO,31.29,3.91,45.85,INC(U)
Goa_Daman_&_Diu,4,1980,3,23,NAVELIM,61.99,73.72,General,16881,4,1,Male,INC(U),7715,PALEIRO LUISINHO JOAQUIM,51.87,TEMUDO BENELITO FRANCISCO,MAG,M,nan,INC,VELHO LEO MAURICIC,24.37,3.23,29.51,INC(U)
Goa_Daman_&_Diu,4,1980,3,24,MARGAO,62.19,68.17,General,15337,6,1,Male,INC(U),6502,NAIK ANANT NARCINVA,40.62,SHIRODKAR GOKULDAS SHANU,MAG,M,nan,INC,NAIK ANANTA NARCINAVA,19,-0.62,21.31,INC(U)
Goa_Daman_&_Diu,4,1980,3,25,CURTORIM,60.29,67.71,General,18171,6,1,Male,INC(U),7418,SARDINHA FRANCISCO CAETANO,44.33,COSTA SEBASTAO VICENTE,MAG,M,nan,INC,SARDINHA FERNCISCO CETANA,25.41,6.7,32.23,INC(U)
Goa_Daman_&_Diu,4,1980,3,26,CORTALIM,65.48,58.74,General,16369,7,1,Male,INC(U),6296,FROILANO NANCHADO,30.03,CAETANO BARRETO,MAG,M,nan,INC,FROILANO MACHADO,7.78,4.46,5.69,INC(U)
Goa_Daman_&_Diu,4,1980,3,27,DABOLIM,63.56,48.72,General,18663,8,1,Male,INC(U),5780,DOURADAO NARCULANO LUIS,27.56,BANDEKAR SHANKAR VISHNU,MAG,M,nan,MAG,LAAD SHANKAR VISHVESWAR,9.71,8.17,19.75,INC(U)
Goa_Daman_&_Diu,4,1980,3,28,MORMUGAO,54.84,45.49,General,16108,8,1,Male,INC(U),4018,SHAIKH HASSAN HAROON,7.69,AROLKAR JAGANNATH KESHAV,MAG,M,nan,INC,SHAIKH HASSAN HAROON,6.87,3.35,0.09,INC(U)
Goa_Daman_&_Diu,4,1980,3,29,DAMAN,63.57,46.75,General,22251,7,1,Male,MAG,6613,TANDEL NARSINHBAI LALLUBHAI,18.7,MHAWLA GULAMHUSEIN RAMZAN,IND,M,nan,IND,BHATHELA MAKANBHAI MORARJI,0.98,-4.42,18.54,MAG
Goa_Daman_&_Diu,4,1980,3,30,DIU,71.86,56.56,General,14842,2,1,Male,MAG,6032,SOLANKI SOMJI BHIKHA,13.12,FUGRO NARAYAN SHRINIVAS,IND,M,nan,IND,FUGRO NARAYAN SHRINIVAS,0.15,1.1,-6.87,MAG
Goa_Daman_&_Diu,3,1977,1,1,PERNEM,51.68,50.3,SC,15303,6,1,Male,MAG,3978,MANDREKAR DEU GUNAJI,25.14,MORAJKAR RAMDAS SHANKAR,INC,M,nan,MAG,RANE JAISINGRAO ABASAHEB,-11.36,-20.25,-4.68,
Goa_Daman_&_Diu,3,1977,1,2,MANDREM,62.38,56.64,General,15267,3,1,Male,MAG,5394,KHALAP RAMAKANT DATTARAM,21.2,PARAB GOPAL ATMARAM,INC,M,nan,MAG,B. B. BALKRISHNA,-16.29,-8.89,-34,
Goa_Daman_&_Diu,3,1977,1,3,SIOLIM,64.54,52.69,General,17903,3,1,Male,MAG,6088,CHODANKAR GHANDRAKANT UTTAM,24.9,ACHARCKAR PUNAJI PANDURANG,JNP,M,nan,MAG,C. CHANDRAKANT UTTOM,1.32,-11.06,17.16,
Goa_Daman_&_Diu,3,1977,1,4,CALANGUTE,62.16,39.3,General,18916,4,1,Male,MAG,4621,FERNANDES RUAL ILARIO,2.43,FERNANDES MARK A. ANSELMO,JNP,M,nan,UGS,JAGDISH BHUJANG RAO,-11.72,-11.2,-2.7,MAG
Goa_Daman_&_Diu,3,1977,1,5,MAPUSA,63.93,43.26,General,18906,3,1,Male,MAG,5229,SHIRSAT SURENDRA VASANT,13.78,BHANDARE GANGADHAR YESHWANT,JNP,M,nan,UGS,SOUSA SILVERIO JOSE,-20.8,5.79,-28.45,MAG
Goa_Daman_&_Diu,3,1977,1,6,TIVIM,61.25,41.9,General,17759,3,1,Male,MAG,4557,NARVENKAR DAYANAND GANESH,4.26,RINBEEIO MALVINA LEONER PINTO RANGEL,JNP,F,nan,MAG,PANKAR RAGHUVIR SHANU,-7.07,-12.57,-14.46,
Goa_Daman_&_Diu,3,1977,1,7,BICHOLIM,71.93,56.46,General,16906,4,1,Female,MAG,6866,KAKODKAR SHASHIKALA GURUDUTT,25.66,NAIK VINAYAK VASUDEV,INC,M,nan,MAG,ACHREKAR PUNAJI PANDURANG,-1.19,0.35,-6.74,
Goa_Daman_&_Diu,3,1977,1,8,PALE,67.15,45.3,General,16791,5,1,Male,INC,5108,SHENVI SURLIKAR LAXMIKANT SANTARAM,3.16,SINAI USGAONKER ATCHUT KASHINATH,MAG,M,nan,MAG,K. S. GURUDUTTA,-20.12,-12.89,-38.5,INC
Goa_Daman_&_Diu,3,1977,1,9,SATARI,65.26,41.72,General,14998,7,1,Male,INC,4084,RANE PRATAPSINGH RAOJI,11.35,RANE JAYSINGRAO VENKATRAO,MAG,M,nan,MAG,S. U. A. KASHINATH,-9.47,-8.66,-11.48,INC
Goa_Daman_&_Diu,3,1977,1,10,PANAJI,55.41,40.95,General,15666,7,1,Male,JNP,3555,BIR MADHV RAMKRISHNA,11.59,SARDESSAI KASHINATH VENKATESH,MAG,M,nan,MAG,R. S. P. RAOJI,-10.86,-12.2,-16.18,JNP
Goa_Daman_&_Diu,3,1977,1,11,SANTA CRUZ,67.14,46.11,General,14414,7,1,Male,JNP,4462,SEQUEIRA JACK ERASMO,18.66,FERNANDES MANUEL FRANCISCO XAVIER DIOGO,MAG,M,nan,MAG,NAIK BABANA,3.38,-0.53,16.25,JNP
Goa_Daman_&_Diu,3,1977,1,12,CUMBARJUA,62.78,48.64,General,16850,5,1,Male,MAG,5145,GHODANKAR VINAYAK DHARMA,9.15,DESAI SHRIKANT GOVIND,JNP,M,nan,UGS,SEQUEIRA JACK DF ERASMO,-8.87,-6.5,-9.21,MAG
Goa_Daman_&_Diu,3,1977,1,13,SANTO ANDRE,60.91,34.09,General,13565,6,1,Male,INC,2817,GUNCOLIENCAR SHRIPAD LAXMAN,1.96,PANKAR RAGHUVIR SHANU,MAG,M,nan,UGS,P. T. FRANCISCO PAULO,-16.35,-11.37,-10.95,INC
Goa_Daman_&_Diu,3,1977,1,14,MARCAIM,67.01,60.72,General,15349,3,1,Male,MAG,6246,BANDODCAR KRISHAN RAGU,37.39,PANJIKER SHASHI GOVIND,IND,M,nan,MAG,CHODANKAR VINAYAK DHARMA,6.23,-5.27,15.19,
Goa_Daman_&_Diu,3,1977,1,15,PONDA,70.15,46.24,General,14642,4,1,Male,MAG,4749,NAIK RHOIDAS HARISCHANDRA,3.05,AGUIAR JOILDO SOUZA,INC,M,nan,MAG,BANDODKAR KRISHNA RAGHU,-30.95,-4.19,-53.71,
Goa_Daman_&_Diu,3,1977,1,16,SIRODA,63.17,58.63,General,16104,5,1,Male,MAG,5964,NAIK JAYAKRISHNA PUTU,29.25,SHIRODHAR VASSANTA SHANKAR,INC,M,nan,MAG,R. DASS H NAIK,0.33,-10.23,-7.29,
Goa_Daman_&_Diu,3,1977,1,17,SANGUEM,61.96,50.18,General,16850,3,1,Male,MAG,5239,MARATHER SADASHIV VAMAN,8.12,NAIK TARI GURUDAS VASSUDEV,INC,M,nan,MAG,JAYAKRISHNA PUTU NAIK,-10.08,-3.63,-37.61,
Goa_Daman_&_Diu,3,1977,1,18,RIVONA,65.39,40.25,General,13078,5,1,Male,MAG,3442,DESSAI DILKUSH FOTU,12.52,DESAI MOLU GANABA,INC,M,nan,MAG,MORAJKER VASSUDEU DATTA,-11.48,-4.15,-16.74,
Goa_Daman_&_Diu,3,1977,1,19,CANACONA,70.25,49.84,General,15833,6,1,Male,MAG,5544,GAONKAR VASU PAIK,22.75,PRABHU GOPAL VENKATESH,JNP,M,nan,MAG,GANABA BHAGDU DESAI,-5.53,-0.72,-0.18,
Goa_Daman_&_Diu,3,1977,1,20,QUEPEM,60.15,40.66,General,17045,7,1,Male,INC,4168,DESSAI VAIKUNT GOVIND,5.57,GAUNSO DESSAI SATISH NILU,MAG,M,nan,MAG,KUTTIKAR DHULO CHIMLO,-5.5,-5.12,-2.44,INC
Goa_Daman_&_Diu,3,1977,1,21,CUNCOLIM,56.12,31.81,General,18605,7,1,Male,JNP,3321,REBELLO FERDINO ASSIZ,0.38,ROQUE SANTANA FERNANDES,INC,M,nan,MAG,PRABHU DESSAI ANIL HARI,-10.61,-10.06,-11.02,JNP
Goa_Daman_&_Diu,3,1977,1,22,BENAULIM,55.35,42.91,General,17669,3,1,Male,INC,4196,COTA LOURENCE PEDRO SANTANO,11.03,BARRETO JACO JESMINA,JNP,M,nan,UGS,FERNANDES R SANTANO JOAO,-15.53,-8.92,-13.1,INC
Goa_Daman_&_Diu,3,1977,1,23,NAVELIM,58.76,49.35,General,15290,5,1,Male,INC,4434,VELHO LEO MAURICIC,22.36,KADAM SHANTARAM BICAJI,MAG,M,nan,UGS,SARMALKAR V NARAYAN,-27.52,-1.54,-33.61,INC
Goa_Daman_&_Diu,3,1977,1,24,MARGAO,62.81,49.17,General,14737,4,1,Male,INC,4551,NAIK ANANTA NARCINAVA,19.31,VAIDYA GOPAL PANDURANG,MAG,M,nan,UGS,VEDHO LEO MAURICIO,-20.6,5.74,-25.03,INC
Goa_Daman_&_Diu,3,1977,1,25,CURTORIM,53.59,42.3,General,17401,5,1,Male,INC,3945,SARDINHA FERNCISCO CETANA,12.1,AGUIAR MANUEL SEBASTIAO,JNP,M,nan,UGS,ANANTA NARCINVA NAIK,-11.75,-11.92,-14.49,INC
Goa_Daman_&_Diu,3,1977,1,26,CORTALIM,61.02,50.96,General,14966,3,1,Male,INC,4654,FROILANO MACHADO,24.34,COLACO PEDRO ANASTACIO,MAG,M,nan,UGS,F.E.S SILVEIRA MARTINHO,-17.2,2.29,-24.3,INC
Goa_Daman_&_Diu,3,1977,1,27,DABOLIM,55.39,39.01,General,14149,6,1,Male,MAG,3057,LAAD SHANKAR VISHVESWAR,7.81,DOURADO HARCULANE T.,INC,M,nan,UGS,BARBOSA LUIS PALEIXO,-38.78,-2.19,-59.32,MAG
Goa_Daman_&_Diu,3,1977,1,28,MORMUGAO,51.49,38.62,General,16375,5,1,Male,INC,3256,SHAIKH HASSAN HAROON,7.6,JOSHI VASANT SUBRAY,MAG,M,nan,MAG,JOSHI VASSANT SUBRAYA,0.83,1.41,0.17,INC
Goa_Daman_&_Diu,3,1977,1,29,DAMAN,67.99,45.77,General,20640,8,1,Male,IND,6423,BHATHELA MAKANBHAI MORARJI,0.16,BHATHELA DAJIBHAI KANJIBHAI,JNP,M,nan,INC,H. VALLABHABHAI TENDEL,-4.69,-14.79,-2.31,IND
Goa_Daman_&_Diu,3,1977,1,30,DIU,70.76,56.41,General,13834,3,1,Male,IND,5522,FUGRO NARAYAN SHRINIVAS,19.99,MODASIA BALUBHAI DHARSI,MAG,M,nan,IND,FORDO NARAYAN SHRINIVAS,-1.67,2.52,3.82,
Goa_Daman_&_Diu,2,1972,3,1,PERNEM,71.93,61.66,General,12349,7,1,Male,MAG,5477,RANE JAISINGRAO ABASAHEB,29.82,DESHPRABHU RAGHUNATHRAO,INC,M,nan,MAG,K . B . LAXMAN,1.51,7.71,-1.17,
Goa_Daman_&_Diu,2,1972,3,2,MANDREM,71.27,72.93,General,15881,4,1,Male,MAG,8254,B. B. BALKRISHNA,55.2,KAMULKAR VIJAY MARUTI,INC,M,nan,MAG,A . J . DSOUZA,1.28,6.75,-0.47,
Goa_Daman_&_Diu,2,1972,3,3,SIOLIM,75.6,51.37,General,14518,5,1,Male,MAG,5638,C. CHANDRAKANT UTTOM,7.74,S. SOUZAW A. TITO FERMINA,UGS,M,nan,MAG,A . P . PANDURANG,1.02,2.24,1.72,
Goa_Daman_&_Diu,2,1972,3,4,CALANGUTE,73.36,51.02,General,16117,3,1,Male,UGS,6032,JAGDISH BHUJANG RAO,5.13,D. CRUZ ANTHONY MANUEL,MAG,M,nan,UGS,S . VALENTE,-3.27,-0.81,-9.42,
