Assembly_No,Party_ID,TCPD_Prof_Main,MLAs_var_Party,Party_MLAs,Year,Party,pty_mla_var_perc
12,1605,Unknown,2,122,2014,BJP,1.64
12,9677,Business,2,3,2014,BVA,66.67
12,9677,Social Work,1,3,2014,BVA,33.33
12,14635,Agriculture,1,1,2014,CPM,100
12,3482,Agricultural Labour,1,42,2014,INC,2.38
12,3482,Agriculture,18,42,2014,INC,42.86
12,3482,Business,16,42,2014,INC,38.1
12,3482,Liberal Profession or Professional,1,42,2014,INC,2.38
12,3482,Other,2,42,2014,INC,4.76
12,3482,Politics,2,42,2014,INC,4.76
12,3482,Social Work,2,42,2014,INC,4.76
12,10809,Agriculture,1,7,2014,IND,14.29
12,10809,Business,2,7,2014,IND,28.57
12,10809,Other,1,7,2014,IND,14.29
12,10809,Social Work,1,7,2014,IND,14.29
12,10809,Unknown,2,7,2014,IND,28.57
12,11633,Business,1,1,2014,MNS,100
12,5792,Agriculture,20,41,2014,NCP,48.78
12,5792,Business,13,41,2014,NCP,31.71
12,5792,Liberal Profession or Professional,1,41,2014,NCP,2.44
12,5792,Other,3,41,2014,NCP,7.32
12,5792,Salaried Work or Employed,2,41,2014,NCP,4.88
12,5792,Small Business or Self-employed,1,41,2014,NCP,2.44
12,5792,Unknown,1,41,2014,NCP,2.44
12,12019,Unknown,3,3,2014,PWPI,100
12,6792,Agriculture,1,1,2014,RSPS,100
12,18691,Agriculture,13,63,2014,SHS,20.63
12,18691,Business,30,63,2014,SHS,47.62
12,18691,Liberal Profession or Professional,3,63,2014,SHS,4.76
12,18691,Other,6,63,2014,SHS,9.52
12,18691,Salaried Work or Employed,4,63,2014,SHS,6.35
12,18691,Small Business or Self-employed,2,63,2014,SHS,3.17
12,18691,Social Work,3,63,2014,SHS,4.76
12,18691,Unknown,2,63,2014,SHS,3.17
12,7425,Other,1,1,2014,SP,100
11,1875,Unknown,1,1,2009,BBM,100
11,1605,Other,43,46,2009,BJP,93.48
11,1605,Unknown,3,46,2009,BJP,6.52
11,9677,Other,2,2,2009,BVA,100
11,14635,Unknown,1,1,2009,CPM,100
11,3482,Other,73,82,2009,INC,89.02
11,3482,Unknown,9,82,2009,INC,10.98
11,10809,Other,14,24,2009,IND,58.33
11,10809,Unknown,10,24,2009,IND,41.67
11,4180,Other,2,2,2009,JSS,100
11,11491,Unknown,1,1,2009,LKSGM,100
11,11633,Other,13,13,2009,MNS,100
11,5792,Other,56,62,2009,NCP,90.32
11,5792,Unknown,6,62,2009,NCP,9.68
11,12019,Unknown,4,4,2009,PWPI,100
11,6792,Unknown,1,1,2009,RSPS,100
11,18691,Other,40,44,2009,SHS,90.91
11,18691,Unknown,4,44,2009,SHS,9.09
11,7425,Other,4,4,2009,SP,100
11,12961,Unknown,1,1,2009,SWP,100
10,8690,Other,1,1,2004,ABHS,100
10,1875,Unknown,1,1,2004,BBM,100
10,1605,Other,53,54,2004,BJP,98.15
10,1605,Unknown,1,54,2004,BJP,1.85
10,14635,Other,3,3,2004,CPM,100
10,3482,Other,67,69,2004,INC,97.1
10,3482,Unknown,2,69,2004,INC,2.9
10,10809,Other,16,19,2004,IND,84.21
10,10809,Unknown,3,19,2004,IND,15.79
10,4180,Other,4,4,2004,JSS,100
10,5792,Other,69,71,2004,NCP,97.18
10,5792,Unknown,2,71,2004,NCP,2.82
10,12019,Unknown,2,2,2004,PWPI,100
10,12285,Other,1,1,2004,RPI(A),100
10,18691,Other,62,62,2004,SHS,100
10,8197,Other,1,1,2004,STBP,100
