State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Karnataka,2023,11,3,ATHANI,GEN,SAMPATHKUMAR.SHETTI,AAAP,292,7,0.15,,,,0.15
Karnataka,2023,11,3,ATHANI,GEN,BHARATESH BUJABALI KUDARI,Uttama Prajaakeeya Party,224,9,0.12,,,,0.12
Karnataka,2023,11,3,ATHANI,GEN,SANJEEV HARISHCHANDRA KAMBLE,Azad Mazdoor Kissan Party,90,13,0.05,,,,0.05
Karnataka,2023,11,3,ATHANI,GEN,SAGAR KUMBAR,Karnataka Rashtra Samithi,76,14,0.04,,,,0.04
Karnataka,2023,11,4,KAGWAD,GEN,BHARAMGOUDA ALAGOUDA KAGE,INC,83387,1,51.45,1,SHRIMANT BALASAHEB PATIL,0,-5.54
Karnataka,2023,11,4,KAGWAD,GEN,SHRIMANT BALASAHEB PATIL,BJP,74560,2,46,2,BHARAMAGOUDA ALAGOUDA KAGE,0,11.61
Karnataka,2023,11,4,KAGWAD,GEN,NOTA,None of the Above,985,3,0.61,,,,0.61
Karnataka,2023,11,4,KAGWAD,GEN,MALLIKARJUN SHRISHAIL GUNJIGANVI,JD(S),887,4,0.55,3,KALLAPPA PARIS MAGENNAVAR,-1,-4.48
Karnataka,2023,11,4,KAGWAD,GEN,SANJAY SHANKAR KAMBALE,BSP,632,5,0.39,,,,0.39
Karnataka,2023,11,4,KAGWAD,GEN,RAJAK DASTAGEERSAHEB MULLA,AAAP,330,7,0.2,,,,0.2
Karnataka,2023,11,4,KAGWAD,GEN,HANAMANT BAHUSAB PATIL,Uttama Prajaakeeya Party,275,8,0.17,,,,0.17
Karnataka,2023,11,4,KAGWAD,GEN,VINOD SUKHADEV NANGARE,Karnataka Rashtra Samithi,113,11,0.07,,,,0.07
Karnataka,2023,11,4,KAGWAD,GEN,SATISH BHUPAL SANADI,RSPS,72,12,0.04,,,,0.04
Karnataka,2023,11,5,KUDACHI,SC,MAHENDRA. KALLAPPA. TAMMANNAVAR,INC,85321,1,56.87,2,AMIT SHAMA GHATAGE,1,18.25
Karnataka,2023,11,5,KUDACHI,SC,P. RAJEEV,BJP,60078,2,40.04,1,P.RAJEEV,-1,-9.56
Karnataka,2023,11,5,KUDACHI,SC,ANAND. V. MALAGI,JD(S),1566,3,1.04,4,AIHOLE RAJENDRA ANNAPPA,1,-0.08
Karnataka,2023,11,5,KUDACHI,SC,SHREESHAIL. H. BHAJANTRI,Kalyana Rajya Pragathi Paksha,1240,4,0.83,,,,0.83
Karnataka,2023,11,5,KUDACHI,SC,NOTA,None of the Above,643,5,0.43,,,,0.43
Karnataka,2023,11,5,KUDACHI,SC,C M KRISHNA,Dr. Ambedkar People's Party,609,6,0.41,,,,0.41
Karnataka,2023,11,5,KUDACHI,SC,KADROLLI CHANDRAKANT,BSP,369,7,0.25,,,,0.25
Karnataka,2023,11,6,RAYBAG,SC,AIHOLE DURYODHAN MAHALINGAPPA,BJP,57500,1,34.79,1,AIHOLE DURYODHAN MAHALINGAPPA,0,-10.09
Karnataka,2023,11,6,RAYBAG,SC,PRADEEPKUMAR R MALAGI,JD(S),25393,3,15.36,,,,15.36
Karnataka,2023,11,6,RAYBAG,SC,MAHAVEER LAXMAN MOHITE,INC,22685,4,13.72,2,PRADEEPKUMAR RAMU MALAGE,-2,-20.16
Karnataka,2023,11,6,RAYBAG,SC,NOTA,None of the Above,1860,5,1.13,,,,1.13
Karnataka,2023,11,6,RAYBAG,SC,SHANKAR SUBRAV KHATEDAR,AAAP,1057,6,0.64,,,,0.64
Karnataka,2023,11,6,RAYBAG,SC,BASAVARAJ NASALAPURE,Bharatiya Rashtravadi Paksha,245,11,0.15,,,,0.15
Karnataka,2023,11,7,HUKKERI,GEN,KATTI NIKHIL UMESH,BJP,103574,1,61.69,1,UMESH VISHWANATH KATTI,0,8.75
Karnataka,2023,11,7,HUKKERI,GEN,A.B.PATIL,INC,61023,2,36.34,2,APPAYYAGOUDA BASAGOUDA PATIL,0,-6.86
Karnataka,2023,11,7,HUKKERI,GEN,NOTA,None of the Above,1168,3,0.7,,,,0.7
Karnataka,2023,11,7,HUKKERI,GEN,KAMBLE BASAVARAJ KADAPPA,BSP,624,5,0.37,,,,0.37
Karnataka,2023,11,7,HUKKERI,GEN,BASAVARAJ MALAGOUDA PATIL,JD(S),401,6,0.24,4,MALLIKARJUN BABAGOUD PATIL,-2,-0.66
Karnataka,2023,11,7,HUKKERI,GEN,MANJUNATH.B.GADDENNAVAR,AAAP,189,7,0.11,,,,0.11
Karnataka,2023,11,7,HUKKERI,GEN,GHATIGEPPA MALLAPPA MAGADUM,Bahujan Bharat Party,170,8,0.1,,,,0.1
Karnataka,2023,11,8,ARABHAVI,GEN,BALACHANDRA LAXMANRAO JARKIHOLI,BJP,115402,1,60.7,1,BALACHANDRA LAKSHMANARAO JARAKIHOLI,0,6.36
Karnataka,2023,11,8,ARABHAVI,GEN,ARVIND MAHADEVARAO DALWAI,INC,23956,3,12.6,3,ARVIND MAHADEVRAO DALWAI,0,-0.54
Karnataka,2023,11,8,ARABHAVI,GEN,PRAKASH RAMAPPA KALASHETTI,JD(S),1217,4,0.64,2,BHIMAPPA GUNDAPPA GADAD,-2,-26.95
Karnataka,2023,11,8,ARABHAVI,GEN,NOTA,None of the Above,930,5,0.49,,,,0.49
Karnataka,2023,11,8,ARABHAVI,GEN,BASAVANTH IRAPPA VADER,BSP,704,7,0.37,,,,0.37
Karnataka,2023,11,8,ARABHAVI,GEN,GULAPPA BASALINGAPPA METI,Swayam Krushi Party,698,8,0.37,,,,0.37
Karnataka,2023,11,8,ARABHAVI,GEN,IJAJAHMAD I KOTTALAGI,AAAP,454,11,0.24,,,,0.24
Karnataka,2023,11,8,ARABHAVI,GEN,SHIVANAND VENKATARAO DESAI,Karnataka Rashtra Samithi,273,14,0.14,,,,0.14
Karnataka,2023,11,9,GOKAK,GEN,JARKIHOLI RAMESH LAXMANRAO,BJP,105313,1,55.31,2,ASHOK NINGAYYASWAMI PUJARI,1,11.64
Karnataka,2023,11,9,GOKAK,GEN,KADADI MAHANTESH KALLAPPA,INC,79901,2,41.97,1,JARKIHOLI RAMESH LAXMANRAO,-1,-9.9
Karnataka,2023,11,9,GOKAK,GEN,NOTA,None of the Above,1060,3,0.56,,,,0.56
Karnataka,2023,11,9,GOKAK,GEN,J. M. KAREPPAGOL,AAAP,779,5,0.41,,,,0.41
Karnataka,2023,11,9,GOKAK,GEN,B. LOHIT,BSP,748,6,0.39,,,,0.39
Karnataka,2023,11,9,GOKAK,GEN,SURESH PATTANSHETTI,Uttama Prajaakeeya Party,348,8,0.18,,,,0.18
Karnataka,2023,11,9,GOKAK,GEN,HANAMANTH SHIVAPPA NAGANUR,Swayam Krushi Party,243,10,0.13,,,,0.13
Karnataka,2023,11,9,GOKAK,GEN,JAGADEESH C. K.,Socialist Party (India),162,11,0.09,,,,0.09
Karnataka,2023,11,10,YEMKANMARDI,ST,SATISH LAXMANARAO JARKIHOLI,INC,100290,1,60.25,1,SATISH. L. JARKIHOLI,0,11.09
Karnataka,2023,11,10,YEMKANMARDI,ST,BASAVARAJ HUNDRI,BJP,43079,2,25.88,2,ASTAGI MARUTI MALLAPPA,0,-21.38
Karnataka,2023,11,10,YEMKANMARDI,ST,ASTAGI MARUTI MALLAPPA,JD(S),19567,3,11.76,3,SHANKAR BHARAMA GASTI,0,10.53
Karnataka,2023,11,10,YEMKANMARDI,ST,NOTA,None of the Above,996,5,0.6,,,,0.6
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Asif (Raju) Sait,INC,69184,1,46.28,2,FAIROZ NURUDDIN SAITH,1,4.37
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,DR. RAVI B. PATIL,BJP,64953,2,43.45,1,ANIL S BENAKE,-1,-10.18
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,NOTA,None of the Above,1161,4,0.78,,,,0.78
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Rajkumar Topannavar,AAAP,542,5,0.36,,,,0.36
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Shivanand M Mugalihal,JD(S),527,6,0.35,5,ASHFAQ AHMED MADAKI,-1,-0.43
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Mallappa C. Chougala,Uttama Prajaakeeya Party,207,8,0.14,,,,0.14
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Praveen Basavaraj Hiremath,Kalyana Rajya Pragathi Paksha,124,11,0.08,,,,0.08
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Dilashad W/o Sikandar Tashiladar,RPI,91,13,0.06,15,GANESH PRAKASH SINGANNAVAR,2,0
Karnataka,2023,11,11,BELGAUM UTTAR,GEN,Basavaraj Muragesh Jarali,Karnataka Rashtra Samithi,90,14,0.06,,,,0.06
Karnataka,2023,11,12,BELGAUM DAKSHIN,GEN,ABHAY PATIL,BJP,77094,1,48.45,1,ABHAY PATIL,0,-9.14
Karnataka,2023,11,12,BELGAUM DAKSHIN,GEN,PRABHAVATI BASAVARAJ MASTMARDI,INC,13015,3,8.18,2,M D LAKSHMINARAYAN (ANNAYYA),-1,-9.41
Karnataka,2023,11,12,BELGAUM DAKSHIN,GEN,NOTA,None of the Above,1599,4,1,,,,1
Karnataka,2023,11,12,BELGAUM DAKSHIN,GEN,SHRINIVAS YALLAPPA TALUKAR,JD(S),952,5,0.6,7,CHANGADEV KUGAJI @ MAHESH KUGAJI,2,-0.04
Karnataka,2023,11,12,BELGAUM DAKSHIN,GEN,NOORAHMMAD KUTUBUDDIN MULLA,AAAP,511,7,0.32,,,,0.32
Karnataka,2023,11,12,BELGAUM DAKSHIN,GEN,HANAMANTH MALLAPPA MADIVALAR URPA HULAGERI,Karnataka Rashtra Samithi,160,9,0.1,,,,0.1
Karnataka,2023,11,13,BELGAUM RURAL,GEN,Laxmi R. Hebbalkar,INC,107619,1,52.61,1,LAXMI R HEBBALKAR,0,-2.13
Karnataka,2023,11,13,BELGAUM RURAL,GEN,Nagesh Annappa Manolkar,BJP,51603,2,25.23,2,SANJAY B PATIL,0,-1.76
Karnataka,2023,11,13,BELGAUM RURAL,GEN,NOTA,None of the Above,1165,4,0.57,,,,0.57
Karnataka,2023,11,13,BELGAUM RURAL,GEN,Shankaragowda Patil,JD(S),738,5,0.36,4,PATIL SHIVANAGOUDA S,-1,-1.68
Karnataka,2023,11,13,BELGAUM RURAL,GEN,T. Malathi,AAAP,436,6,0.21,,,,0.21
Karnataka,2023,11,13,BELGAUM RURAL,GEN,Yamanappa Gangappa Talawar,BSP,369,7,0.18,,,,0.18
Karnataka,2023,11,13,BELGAUM RURAL,GEN,Ganesh Prakash Singannavar,Republican Party of India (A),156,11,0.08,,,,0.08
Karnataka,2023,11,13,BELGAUM RURAL,GEN,Shakuntala A Iliger,Karnataka Rashtra Samithi,110,13,0.05,,,,0.05
Karnataka,2023,11,14,KHANAPUR,GEN,Vithal Somanna Halagekar,BJP,91834,1,57.04,2,VITHAL HALAGEKAR,1,36.6
Karnataka,2023,11,14,KHANAPUR,GEN,Dr. Anjali Hemant Nimbalkar,INC,37205,2,23.11,1,DR. ANJALI HEMANT NIMBALKAR,-1,-0.65
Karnataka,2023,11,14,KHANAPUR,GEN,BAGAWAN NASIR PAPULSAB,JD(S),15600,3,9.69,3,BAGWAN NASIR PAPULSAB,0,-7.99
Karnataka,2023,11,14,KHANAPUR,GEN,NOTA,None of the Above,1236,6,0.77,,,,0.77
Karnataka,2023,11,14,KHANAPUR,GEN,Krishnaji Pundalik Patil,ShivSena (Uddhav Balasaheb Thackeray),983,7,0.61,,,,0.61
Karnataka,2023,11,14,KHANAPUR,GEN,Ramesh Bhimappa Mannuddar,Karnataka Rashtra Samithi,275,13,0.17,,,,0.17
Karnataka,2023,11,14,KHANAPUR,GEN,Raju Pujari,Kalyana Rajya Pragathi Paksha,178,14,0.11,,,,0.11
Karnataka,2023,11,15,KITTUR,GEN,BABASAHEB PATIL,INC,77536,1,49.49,2,INAMDAR DANAPPAGOUDA BASANAGOUDA,1,22.36
Karnataka,2023,11,15,KITTUR,GEN,DODDAGOUDAR MAHANTESH BASAVANTARAY,BJP,74543,2,47.58,1,DODDAGOUDAR MAHANTESH BASAVANTARAY,-1,-1.68
Karnataka,2023,11,15,KITTUR,GEN,NOTA,None of the Above,802,3,0.51,,,,0.51
Karnataka,2023,11,15,KITTUR,GEN,ASHWINI SINGAYYA PUJER,JD(S),775,4,0.49,4,SURESH SHIVARUDRAPPA MARIHAL,0,-2.04
Karnataka,2023,11,15,KITTUR,GEN,CHETAN. R. DEMATTI,Karnataka Makkala Paksha,564,5,0.36,,,,0.36
Karnataka,2023,11,15,KITTUR,GEN,PRAVEEN. MAHABALESHWAR. DEGALOLLI,Uttama Prajaakeeya Party,483,7,0.31,,,,0.31
Karnataka,2023,11,15,KITTUR,GEN,MAHESH FAKIRAPPA HOSAMANI,Karnataka Rashtra Samithi,462,8,0.29,,,,0.29
Karnataka,2023,11,15,KITTUR,GEN,ANAND HAMPANNAVAR,AAAP,395,9,0.25,,,,0.25
Karnataka,2023,11,15,KITTUR,GEN,BUDAYYA PUJERI,Karunaadu Party,264,11,0.17,,,,0.17
Karnataka,2023,11,16,BAILHONGAL,GEN,KOUJALAGI. MAHANTESH. SHIVANAND.,INC,58408,1,38.28,1,KOUJALAGI. MAHANTESH. SHIVANAND.,0,5.79
Karnataka,2023,11,16,BAILHONGAL,GEN,JAGDISH CHANNAPPA METGUD,BJP,55630,2,36.46,3,VISHWANATH IRANAGOUDA PATIL,1,10.56
Karnataka,2023,11,16,BAILHONGAL,GEN,SHANKAR. BHARAMAPPA. MADALAGI.,JD(S),9427,4,6.18,4,SHANKAR. BHARAMAPPA. MADALAGI,0,-3.18
Karnataka,2023,11,16,BAILHONGAL,GEN,NOTA,None of the Above,1319,5,0.86,,,,0.86
Karnataka,2023,11,16,BAILHONGAL,GEN,BASANAGOUDA. M. CHIKKANAGOUDAR,AAAP,970,6,0.64,,,,0.64
Karnataka,2023,11,16,BAILHONGAL,GEN,RUDRAPPA MALAGI,Uttama Prajaakeeya Party,785,7,0.51,,,,0.51
Karnataka,2023,11,16,BAILHONGAL,GEN,PRASHANT. RUDRAPPA. JAKKAPPANAVAR,Kalyana Rajya Pragathi Paksha,531,8,0.35,,,,0.35
Karnataka,2023,11,16,BAILHONGAL,GEN,IRFAN BAGEWADI,Karnataka Rashtra Samithi,261,9,0.17,,,,0.17
Karnataka,2023,11,16,BAILHONGAL,GEN,DAYANAND GURPUTRYYA CHIKKAMATH,Indian Movement Party,205,10,0.13,,,,0.13
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,VISHWAS VASANT VAIDYA,INC,71224,1,43.61,3,VISHWAS VASANT VAIDYA,2,24.08
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,MAMANI RATNA ANAND @ VISHWANATH,BJP,56529,2,34.61,1,ANAND @ VISHWANATH CHANDRASHEKHAR MAMANI,-1,-6.04
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,CHOPRA SAURAV ANAND,JD(S),30857,3,18.89,6,DODDAGOUDA FAKIRGOUDA PATIL,3,18.4
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,BAPUGOUDA SIDDANAGOUDA PATIL,AAAP,1596,4,0.98,,,,0.98
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,NOTA,None of the Above,586,6,0.36,,,,0.36
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,ANTAKKANAVAR PARAPPA SHANKAREPPA,Karnataka Rashtra Samithi,487,7,0.3,,,,0.3
Karnataka,2023,11,17,SAUNDATTI YELLAMMA,GEN,MALLIKARJUN CHANNAPPA MELAGIRI,Karnataka Makkala Paksha,180,11,0.11,,,,0.11
Karnataka,2023,11,18,RAMDURG,GEN,ASHOK MAHADEVAPPA PATTAN,INC,80294,1,52.13,2,ASHOK MAHADEVAPPA PATTAN,1,8.86
Karnataka,2023,11,18,RAMDURG,GEN,CHIKKAREVANNA,BJP,68564,2,44.51,1,MAHADEVAPPA SHIVALINGAPPA YADAWAD,-1,-0.66
Karnataka,2023,11,18,RAMDURG,GEN,NOTA,None of the Above,1646,3,1.07,,,,1.07
Karnataka,2023,11,18,RAMDURG,GEN,PRAKASH BHIRAPPA MUDHOL,JD(S),1105,4,0.72,4,JAVEEDSAB. M,0,-0.78
Karnataka,2023,11,18,RAMDURG,GEN,MALIKAJAN NADAF,AAAP,250,7,0.16,,,,0.16
Karnataka,2023,11,18,RAMDURG,GEN,BASAPPA GURUSIDDAPPA KUMBAR,Karnataka Rashtra Samithi,137,10,0.09,,,,0.09
Karnataka,2023,11,18,RAMDURG,GEN,SUNANDA NINGBASAPPA HADPADA,BSP,124,11,0.08,,,,0.08
Karnataka,2023,11,19,MUDHOL,SC,TIMMAPUR. RAMAPPA. BALAPPA.,INC,77298,1,48.69,2,BANDIWADDAR SATISH CHINNAPPA,1,7.52
Karnataka,2023,11,19,MUDHOL,SC,GOVIND MAKTHAPPA KARJOL,BJP,59963,2,37.77,1,GOVIND MAKTHAPPA KARAJOL,-1,-13.86
Karnataka,2023,11,19,MUDHOL,SC,NOTA,None of the Above,905,4,0.57,,,,0.57
Karnataka,2023,11,19,MUDHOL,SC,MADEV. GURAPPA. METHRI,Republican Party of India (A),761,5,0.48,,,,0.48
Karnataka,2023,11,19,MUDHOL,SC,DHARMRAJ VITTAL DODAMANI,JD(S),678,6,0.43,3,SHANKAR N NAYAK,-3,-2.56
Karnataka,2023,11,19,MUDHOL,SC,GANESH PARASHURAM PAWAR,AAAP,615,7,0.39,,,,0.39
Karnataka,2023,11,19,MUDHOL,SC,MUTTAPPA. SIDARAM. MARANUR,Karnataka Rashtra Samithi,361,8,0.23,,,,0.23
Karnataka,2023,11,19,MUDHOL,SC,SAGAR RODDAPPANAVAR.,KJP,284,9,0.18,,,,0.18
Karnataka,2023,11,20,TERDAL,GEN,SIDDU SAVADI,BJP,77265,1,43.01,1,SIDDU SAVADI,0,-7.39
Karnataka,2023,11,20,TERDAL,GEN,SIDDU.RAMAPPA.KONNUR.,INC,66520,2,37.03,2,UMASHREE,0,-1.3
Karnataka,2023,11,20,TERDAL,GEN,YAMANAPPA VITTHAL GUNADAL,SDPI,3527,5,1.96,,,,1.96
Karnataka,2023,11,20,TERDAL,GEN,ARJUN HALAGIGOUDAR.,AAAP,1742,6,0.97,,,,0.97
Karnataka,2023,11,20,TERDAL,GEN,NOTA,None of the Above,894,8,0.5,,,,0.5
Karnataka,2023,11,20,TERDAL,GEN,SURESH ARJUN MADIWALAR,JD(S),842,9,0.47,3,BASAPPA K KONNUR,-6,-6.72
Karnataka,2023,11,20,TERDAL,GEN,DHAREPPA DAKAPPA DANAGOUD,Karnataka Rashtra Samithi,143,12,0.08,,,,0.08
Karnataka,2023,11,20,TERDAL,GEN,ABBASALI MULLA,Republican Party of India (A),133,13,0.07,,,,0.07
Karnataka,2023,11,21,JAMKHANDI,GEN,JAGADEESH SHIVAYYA GUDAGUNTI,BJP,81937,1,48.86,2,KULKARNI SHRIKANT SUBRAO,1,18.62
Karnataka,2023,11,21,JAMKHANDI,GEN,ANAND SIDDU NYAMAGOUDA,INC,77221,2,46.05,1,SIDDU BHIMAPPA NYAMGOUD,-1,13.99
Karnataka,2023,11,21,JAMKHANDI,GEN,NOTA,None of the Above,984,4,0.59,,,,0.59
Karnataka,2023,11,21,JAMKHANDI,GEN,YAKUB. KAPADEWALE,JD(S),495,5,0.3,8,SADASHIV KALAL,3,-0.25
Karnataka,2023,11,21,JAMKHANDI,GEN,ANTHOSH SHANKAR SAVVASE,Uttama Prajaakeeya Party,179,8,0.11,,,,0.11
Karnataka,2023,11,21,JAMKHANDI,GEN,SHIVANAND BABALESHWAR,BSP,172,9,0.1,,,,0.1
Karnataka,2023,11,21,JAMKHANDI,GEN,ZARE HASANALI,Kalyana Rajya Pragathi Paksha,147,10,0.09,,,,0.09
Karnataka,2023,11,21,JAMKHANDI,GEN,SURESH. BHUTALEPPA. HANCHINAL,Karnataka Rashtra Samithi,124,11,0.07,,,,0.07
Karnataka,2023,11,22,BILGI,GEN,J. T. PATIL.,INC,95652,1,51.75,2,JAGADISH TIMMANAGOUDA PATIL,1,5.41
Karnataka,2023,11,22,BILGI,GEN,NIRANI MURAGESH RUDRAPPA,BJP,84523,2,45.73,1,MURUGESH RUDRAPPA NIRANI,-1,-3.39
Karnataka,2023,11,22,BILGI,GEN,NOTA,None of the Above,1329,3,0.72,,,,0.72
Karnataka,2023,11,22,BILGI,GEN,RUKMUDDIN SOUDAGAR,JD(S),776,4,0.42,3,SANGAPPA TIPPANNA KANDAGAL,-1,-0.6
Karnataka,2023,11,22,BILGI,GEN,KOMAR MUTTAPPA.,AAAP,766,5,0.41,,,,0.41
Karnataka,2023,11,22,BILGI,GEN,NARASIMHA M RAYKAR,Uttama Prajaakeeya Party,398,7,0.22,,,,0.22
Karnataka,2023,11,22,BILGI,GEN,RAJAKUMAR TIMMANNA NYAMAGOUD,Kalyana Rajya Pragathi Paksha,181,10,0.1,,,,0.1
Karnataka,2023,11,22,BILGI,GEN,BASALINGAYYA RAJASHEKHARAYYA HOMBALIMATH,Karnataka Rashtra Samithi,82,11,0.04,,,,0.04
Karnataka,2023,11,23,BADAMI,GEN,B.B.CHIMMANAKATTI,INC,65845,1,38.95,1,SIDDARAMAIAH,0,-2.29
Karnataka,2023,11,23,BADAMI,GEN,SHANTHAGOUDA THIRTHGOUDA PATIL.,BJP,56120,2,33.2,2,B SREERAMULU,0,-7
Karnataka,2023,11,23,BADAMI,GEN,HANAMANT. B. MAVINAMARAD,JD(S),41572,3,24.59,3,HANAMANT MAVINAMARAD,0,9.65
Karnataka,2023,11,23,BADAMI,GEN,JOGIN. SHIVARAYAPPA . DODDAKARIYAPPA .,AAAP,1650,4,0.98,,,,0.98
Karnataka,2023,11,23,BADAMI,GEN,NOTA,None of the Above,1479,5,0.87,,,,0.87
Karnataka,2023,11,23,BADAMI,GEN,ANAND LAXMAN WADDAR,Karnataka Rashtra Samithi,782,7,0.46,,,,0.46
Karnataka,2023,11,24,BAGALKOT,GEN,METI. HULLAPPA. YAMANAPPA,INC,79336,1,46.57,2,METI HULLAPPA YAMANAPPA,1,3.4
Karnataka,2023,11,24,BAGALKOT,GEN,VEERABHADRAYYA (VEERANNA) CHARANTIMATH,BJP,73458,2,43.12,1,VEERABHADRAYYA (VEERANNA) CHARANTIMATH,-1,-9.91
Karnataka,2023,11,24,BAGALKOT,GEN,DEVARAJ H. PATIL,JD(S),3470,4,2.04,,,,2.04
Karnataka,2023,11,24,BAGALKOT,GEN,NOTA,None of the Above,1236,5,0.73,,,,0.73
Karnataka,2023,11,24,BAGALKOT,GEN,RAMESH R BADNUR,AAAP,1007,6,0.59,,,,0.59
Karnataka,2023,11,24,BAGALKOT,GEN,PRAKASH. SARANAYAK.,KJP,366,8,0.21,,,,0.21
Karnataka,2023,11,24,BAGALKOT,GEN,R.D.BABU,Karnataka Rashtra Samithi,184,11,0.11,,,,0.11
Karnataka,2023,11,24,BAGALKOT,GEN,MUTTAPPA. MUDAKAPPA HIREKUMBI,Raita Bharat Party,135,12,0.08,,,,0.08
Karnataka,2023,11,25,HUNGUND,GEN,KASHAPPANAVARA VIJAYANAND SHIVASHANKRAPPA,INC,78434,1,47.43,2,KASHAPPANAVAR VIJAYANAND SHIVASHANKRAPPA,1,9.24
Karnataka,2023,11,25,HUNGUND,GEN,DODDANAGOUDA G PATIL,BJP,48427,2,29.29,1,DODDANAGOUDA G PATIL,-1,-12.24
Karnataka,2023,11,25,HUNGUND,GEN,NAVALI HIREMATH. S. R.,Kalyana Rajya Pragathi Paksha,33790,3,20.43,,,,20.43
Karnataka,2023,11,25,HUNGUND,GEN,NOTA,None of the Above,1053,4,0.64,,,,0.64
Karnataka,2023,11,25,HUNGUND,GEN,BOLI SHIVAPPA MAHADEVAPPA,JD(S),759,6,0.46,,,,0.46
Karnataka,2023,11,25,HUNGUND,GEN,NAGARAJ HONGAL,AAAP,514,7,0.31,,,,0.31
